Line_Number,Timestamp,Parsed_Time,Event,IP_Address,Username,Process,Host,Message,Raw_Line,Geo_Country,Geo_City,Geo_Lat,Geo_Lon,IP_Reputation,ASN,MITRE_Technique,MITRE_Tactic,Geo_Risk,Session_ID,Risk_Score,Severity_Level
478,Jun 16 16:45:28,2024-06-16 16:45:28,SUCCESSFUL_LOGIN,10.0.0.12,admin,sshd,server01,62847]: Accepted password for admin from 10.0.0.12 port 51821 ssh2,Jun 16 16:45:28 server01 sshd[62847]: Accepted password for admin from 10.0.0.12 port 51821 ssh2,Local,Internal,0.0,0.0,0.0,AS36352 — ColoCrossing (bulletproof),T1078 — Valid Accounts,Initial Access,0.3,S-0184,52.14,CRITICAL
479,Jun 16 17:22:02,2024-06-16 17:22:02,SUCCESSFUL_LOGIN,10.0.1.200,ubuntu,sshd,web-prod,59834]: Accepted password for ubuntu from 10.0.1.200 port 64535 ssh2,Jun 16 17:22:02 web-prod sshd[59834]: Accepted password for ubuntu from 10.0.1.200 port 64535 ssh2,Local,Internal,0.0,0.0,0.0,AS4134  — ChinaNet,T1078 — Valid Accounts,Initial Access,0.3,S-0185,49.62,CRITICAL
480,Jun 16 17:24:15,2024-06-16 17:24:15,SUCCESSFUL_LOGIN,10.0.1.200,deploy,sshd,auth-gateway,55480]: Accepted password for deploy from 10.0.1.200 port 30957 ssh2,Jun 16 17:24:15 auth-gateway sshd[55480]: Accepted password for deploy from 10.0.1.200 port 30957 ssh2,Local,Internal,0.0,0.0,0.0,AS4134  — ChinaNet,T1078 — Valid Accounts,Initial Access,0.3,S-0185,49.62,CRITICAL
481,Jun 16 17:25:12,2024-06-16 17:25:12,SUCCESSFUL_LOGIN,10.0.0.12,user,sshd,db-primary,11120]: Accepted password for user from 10.0.0.12 port 51564 ssh2,Jun 16 17:25:12 db-primary sshd[11120]: Accepted password for user from 10.0.0.12 port 51564 ssh2,Local,Internal,0.0,0.0,0.0,AS36352 — ColoCrossing (bulletproof),T1078 — Valid Accounts,Initial Access,0.3,S-0186,52.14,CRITICAL
482,Jun 16 17:33:01,2024-06-16 17:33:01,OTHER,Internal,user,sshd,db-primary,8599]: pam_unix(sshd:session): session opened for user deploy,Jun 16 17:33:01 db-primary sshd[8599]: pam_unix(sshd:session): session opened for user deploy,Local,Internal,0.0,0.0,0.95,AS0 — Internal,T1059 — Command and Scripting Interpreter,Execution,0.3,S-0187,19.67,MEDIUM
483,Jun 16 17:35:12,2024-06-16 17:35:12,SUCCESSFUL_LOGIN,192.168.1.55,admin,sshd,auth-gateway,38109]: Accepted password for admin from 192.168.1.55 port 43428 ssh2,Jun 16 17:35:12 auth-gateway sshd[38109]: Accepted password for admin from 192.168.1.55 port 43428 ssh2,North Korea,Pyongyang,39.02,125.75,0.215,AS20473 — Vultr Holdings,T1078 — Valid Accounts,Initial Access,0.95,S-0188,59.03,CRITICAL
484,Jun 16 17:43:28,2024-06-16 17:43:28,SUCCESSFUL_LOGIN,192.168.1.55,ubuntu,sshd,db-primary,22892]: Accepted password for ubuntu from 192.168.1.55 port 62129 ssh2,Jun 16 17:43:28 db-primary sshd[22892]: Accepted password for ubuntu from 192.168.1.55 port 62129 ssh2,North Korea,Pyongyang,39.02,125.75,0.215,AS20473 — Vultr Holdings,T1078 — Valid Accounts,Initial Access,0.95,S-0188,59.03,CRITICAL
485,Jun 16 17:45:10,2024-06-16 17:45:10,SUCCESSFUL_LOGIN,10.0.0.12,user,sshd,web-prod,12297]: Accepted password for user from 10.0.0.12 port 36053 ssh2,Jun 16 17:45:10 web-prod sshd[12297]: Accepted password for user from 10.0.0.12 port 36053 ssh2,Local,Internal,0.0,0.0,0.0,AS36352 — ColoCrossing (bulletproof),T1078 — Valid Accounts,Initial Access,0.3,S-0186,52.14,CRITICAL
486,Jun 16 17:53:53,2024-06-16 17:53:53,SUCCESSFUL_LOGIN,10.0.1.200,deploy,sshd,server01,57274]: Accepted password for deploy from 10.0.1.200 port 35015 ssh2,Jun 16 17:53:53 server01 sshd[57274]: Accepted password for deploy from 10.0.1.200 port 35015 ssh2,Local,Internal,0.0,0.0,0.0,AS4134  — ChinaNet,T1078 — Valid Accounts,Initial Access,0.3,S-0185,49.62,CRITICAL
487,Jun 16 18:02:45,2024-06-16 18:02:45,SUCCESSFUL_LOGIN,10.0.0.12,admin,sshd,web-prod,57019]: Accepted password for admin from 10.0.0.12 port 38591 ssh2,Jun 16 18:02:45 web-prod sshd[57019]: Accepted password for admin from 10.0.0.12 port 38591 ssh2,Local,Internal,0.0,0.0,0.0,AS36352 — ColoCrossing (bulletproof),T1078 — Valid Accounts,Initial Access,0.3,S-0186,52.14,CRITICAL
488,Jun 16 18:14:19,2024-06-16 18:14:19,SUCCESSFUL_LOGIN,192.168.1.55,user,sshd,db-primary,14436]: Accepted password for user from 192.168.1.55 port 56000 ssh2,Jun 16 18:14:19 db-primary sshd[14436]: Accepted password for user from 192.168.1.55 port 56000 ssh2,North Korea,Pyongyang,39.02,125.75,0.215,AS20473 — Vultr Holdings,T1078 — Valid Accounts,Initial Access,0.95,S-0189,59.03,CRITICAL
489,Jun 16 18:24:27,2024-06-16 18:24:27,FAILED_LOGIN,10.0.0.12,admin,sshd,db-primary,7583]: Failed password for admin from 10.0.0.12 port 50536 ssh2,Jun 16 18:24:27 db-primary sshd[7583]: Failed password for admin from 10.0.0.12 port 50536 ssh2,Local,Internal,0.0,0.0,0.0,AS36352 — ColoCrossing (bulletproof),T1110 — Brute Force,Credential Access,0.3,S-0186,52.14,CRITICAL
490,Jun 16 18:46:23,2024-06-16 18:46:23,OTHER,Internal,user,sshd,db-primary,8157]: pam_unix(sshd:session): session opened for user user,Jun 16 18:46:23 db-primary sshd[8157]: pam_unix(sshd:session): session opened for user user,Local,Internal,0.0,0.0,0.95,AS0 — Internal,T1059 — Command and Scripting Interpreter,Execution,0.3,S-0190,19.67,MEDIUM
491,Jun 16 18:48:51,2024-06-16 18:48:51,SUCCESSFUL_LOGIN,192.168.1.101,admin,sshd,server01,58975]: Accepted password for admin from 192.168.1.101 port 59454 ssh2,Jun 16 18:48:51 server01 sshd[58975]: Accepted password for admin from 192.168.1.101 port 59454 ssh2,India,Mumbai,19.08,72.88,0.0,AS36352 — ColoCrossing (bulletproof),T1078 — Valid Accounts,Initial Access,0.35,S-0191,51.72,CRITICAL
492,Jun 16 18:48:56,2024-06-16 18:48:56,SUCCESSFUL_LOGIN,10.0.0.5,user,sshd,auth-gateway,24752]: Accepted password for user from 10.0.0.5 port 35911 ssh2,Jun 16 18:48:56 auth-gateway sshd[24752]: Accepted password for user from 10.0.0.5 port 35911 ssh2,Local,Internal,0.0,0.0,0.25,AS8075  — Microsoft Corp,T1078 — Valid Accounts,Initial Access,0.3,S-0192,47.71,CRITICAL
493,Jun 16 19:13:25,2024-06-16 19:13:25,SUCCESSFUL_LOGIN,10.0.1.200,ubuntu,sshd,server01,64171]: Accepted password for ubuntu from 10.0.1.200 port 59582 ssh2,Jun 16 19:13:25 server01 sshd[64171]: Accepted password for ubuntu from 10.0.1.200 port 59582 ssh2,Local,Internal,0.0,0.0,0.0,AS4134  — ChinaNet,T1078 — Valid Accounts,Initial Access,0.3,S-0193,49.62,CRITICAL
494,Jun 16 19:28:43,2024-06-16 19:28:43,SUCCESSFUL_LOGIN,192.168.1.101,user,sshd,server01,4853]: Accepted password for user from 192.168.1.101 port 45501 ssh2,Jun 16 19:28:43 server01 sshd[4853]: Accepted password for user from 192.168.1.101 port 45501 ssh2,India,Mumbai,19.08,72.88,0.0,AS36352 — ColoCrossing (bulletproof),T1078 — Valid Accounts,Initial Access,0.35,S-0194,51.72,CRITICAL
495,Jun 16 19:28:45,2024-06-16 19:28:45,SUCCESSFUL_LOGIN,10.0.1.200,deploy,sshd,web-prod,55316]: Accepted password for deploy from 10.0.1.200 port 47116 ssh2,Jun 16 19:28:45 web-prod sshd[55316]: Accepted password for deploy from 10.0.1.200 port 47116 ssh2,Local,Internal,0.0,0.0,0.0,AS4134  — ChinaNet,T1078 — Valid Accounts,Initial Access,0.3,S-0193,49.62,CRITICAL
496,Jun 16 19:33:27,2024-06-16 19:33:27,SUCCESSFUL_LOGIN,10.0.0.12,deploy,sshd,auth-gateway,6969]: Accepted password for deploy from 10.0.0.12 port 40123 ssh2,Jun 16 19:33:27 auth-gateway sshd[6969]: Accepted password for deploy from 10.0.0.12 port 40123 ssh2,Local,Internal,0.0,0.0,0.0,AS36352 — ColoCrossing (bulletproof),T1078 — Valid Accounts,Initial Access,0.3,S-0195,52.14,CRITICAL
497,Jun 16 19:36:28,2024-06-16 19:36:28,SUCCESSFUL_LOGIN,192.168.1.101,deploy,sshd,db-primary,9906]: Accepted password for deploy from 192.168.1.101 port 35013 ssh2,Jun 16 19:36:28 db-primary sshd[9906]: Accepted password for deploy from 192.168.1.101 port 35013 ssh2,India,Mumbai,19.08,72.88,0.0,AS36352 — ColoCrossing (bulletproof),T1078 — Valid Accounts,Initial Access,0.35,S-0194,51.72,CRITICAL
498,Jun 16 19:44:02,2024-06-16 19:44:02,SUCCESSFUL_LOGIN,10.0.0.5,ubuntu,sshd,auth-gateway,61397]: Accepted password for ubuntu from 10.0.0.5 port 55777 ssh2,Jun 16 19:44:02 auth-gateway sshd[61397]: Accepted password for ubuntu from 10.0.0.5 port 55777 ssh2,Local,Internal,0.0,0.0,0.25,AS8075  — Microsoft Corp,T1078 — Valid Accounts,Initial Access,0.3,S-0196,47.71,CRITICAL
499,Jun 16 19:47:47,2024-06-16 19:47:47,SUCCESSFUL_LOGIN,192.168.1.101,admin,sshd,auth-gateway,40970]: Accepted password for admin from 192.168.1.101 port 62760 ssh2,Jun 16 19:47:47 auth-gateway sshd[40970]: Accepted password for admin from 192.168.1.101 port 62760 ssh2,India,Mumbai,19.08,72.88,0.0,AS36352 — ColoCrossing (bulletproof),T1078 — Valid Accounts,Initial Access,0.35,S-0194,51.72,CRITICAL
500,Jun 16 19:53:02,2024-06-16 19:53:02,SUCCESSFUL_LOGIN,192.168.1.55,deploy,sshd,db-primary,54821]: Accepted password for deploy from 192.168.1.55 port 40674 ssh2,Jun 16 19:53:02 db-primary sshd[54821]: Accepted password for deploy from 192.168.1.55 port 40674 ssh2,North Korea,Pyongyang,39.02,125.75,0.215,AS20473 — Vultr Holdings,T1078 — Valid Accounts,Initial Access,0.95,S-0197,59.03,CRITICAL
501,Jun 16 20:01:12,2024-06-16 20:01:12,SUCCESSFUL_LOGIN,10.0.0.12,user,sshd,db-primary,58827]: Accepted password for user from 10.0.0.12 port 30441 ssh2,Jun 16 20:01:12 db-primary sshd[58827]: Accepted password for user from 10.0.0.12 port 30441 ssh2,Local,Internal,0.0,0.0,0.0,AS36352 — ColoCrossing (bulletproof),T1078 — Valid Accounts,Initial Access,0.3,S-0195,52.14,CRITICAL
502,Jun 16 20:01:29,2024-06-16 20:01:29,FAILED_LOGIN,192.168.1.101,admin,sshd,db-primary,4276]: Failed password for admin from 192.168.1.101 port 59980 ssh2,Jun 16 20:01:29 db-primary sshd[4276]: Failed password for admin from 192.168.1.101 port 59980 ssh2,India,Mumbai,19.08,72.88,0.0,AS36352 — ColoCrossing (bulletproof),T1110 — Brute Force,Credential Access,0.35,S-0194,51.72,CRITICAL
503,Jun 16 20:11:31,2024-06-16 20:11:31,SUCCESSFUL_LOGIN,10.0.1.200,admin,sshd,db-primary,14083]: Accepted password for admin from 10.0.1.200 port 37270 ssh2,Jun 16 20:11:31 db-primary sshd[14083]: Accepted password for admin from 10.0.1.200 port 37270 ssh2,Local,Internal,0.0,0.0,0.0,AS4134  — ChinaNet,T1078 — Valid Accounts,Initial Access,0.3,S-0198,49.62,CRITICAL
504,Jun 16 20:24:29,2024-06-16 20:24:29,SUCCESSFUL_LOGIN,192.168.1.101,admin,sshd,auth-gateway,45178]: Accepted password for admin from 192.168.1.101 port 60375 ssh2,Jun 16 20:24:29 auth-gateway sshd[45178]: Accepted password for admin from 192.168.1.101 port 60375 ssh2,India,Mumbai,19.08,72.88,0.0,AS36352 — ColoCrossing (bulletproof),T1078 — Valid Accounts,Initial Access,0.35,S-0194,51.72,CRITICAL
505,Jun 16 20:30:20,2024-06-16 20:30:20,SUCCESSFUL_LOGIN,10.0.1.200,deploy,sshd,db-primary,29435]: Accepted password for deploy from 10.0.1.200 port 64330 ssh2,Jun 16 20:30:20 db-primary sshd[29435]: Accepted password for deploy from 10.0.1.200 port 64330 ssh2,Local,Internal,0.0,0.0,0.0,AS4134  — ChinaNet,T1078 — Valid Accounts,Initial Access,0.3,S-0198,49.62,CRITICAL
506,Jun 16 20:47:02,2024-06-16 20:47:02,FAILED_LOGIN,192.168.1.55,admin,sshd,server01,63672]: Failed password for admin from 192.168.1.55 port 33034 ssh2,Jun 16 20:47:02 server01 sshd[63672]: Failed password for admin from 192.168.1.55 port 33034 ssh2,North Korea,Pyongyang,39.02,125.75,0.215,AS20473 — Vultr Holdings,T1110 — Brute Force,Credential Access,0.95,S-0199,59.03,CRITICAL
507,Jun 16 20:55:24,2024-06-16 20:55:24,SUCCESSFUL_LOGIN,10.0.1.200,admin,sshd,auth-gateway,55931]: Accepted password for admin from 10.0.1.200 port 44693 ssh2,Jun 16 20:55:24 auth-gateway sshd[55931]: Accepted password for admin from 10.0.1.200 port 44693 ssh2,Local,Internal,0.0,0.0,0.0,AS4134  — ChinaNet,T1078 — Valid Accounts,Initial Access,0.3,S-0198,49.62,CRITICAL
508,Jun 16 20:58:00,2024-06-16 20:58:00,SUCCESSFUL_LOGIN,192.168.1.55,ubuntu,sshd,web-prod,50064]: Accepted password for ubuntu from 192.168.1.55 port 61872 ssh2,Jun 16 20:58:00 web-prod sshd[50064]: Accepted password for ubuntu from 192.168.1.55 port 61872 ssh2,North Korea,Pyongyang,39.02,125.75,0.215,AS20473 — Vultr Holdings,T1078 — Valid Accounts,Initial Access,0.95,S-0199,59.03,CRITICAL
509,Jun 16 21:03:12,2024-06-16 21:03:12,OTHER,Internal,user,sshd,web-prod,43799]: pam_unix(sshd:session): session opened for user deploy,Jun 16 21:03:12 web-prod sshd[43799]: pam_unix(sshd:session): session opened for user deploy,Local,Internal,0.0,0.0,0.95,AS0 — Internal,T1059 — Command and Scripting Interpreter,Execution,0.3,S-0200,19.67,MEDIUM
510,Jun 16 21:06:27,2024-06-16 21:06:27,OTHER,Internal,user,sshd,server01,30068]: pam_unix(sshd:session): session opened for user user,Jun 16 21:06:27 server01 sshd[30068]: pam_unix(sshd:session): session opened for user user,Local,Internal,0.0,0.0,0.95,AS0 — Internal,T1059 — Command and Scripting Interpreter,Execution,0.3,S-0200,19.67,MEDIUM
511,Jun 16 21:15:15,2024-06-16 21:15:15,SUCCESSFUL_LOGIN,192.168.1.101,user,sshd,web-prod,18557]: Accepted password for user from 192.168.1.101 port 35162 ssh2,Jun 16 21:15:15 web-prod sshd[18557]: Accepted password for user from 192.168.1.101 port 35162 ssh2,India,Mumbai,19.08,72.88,0.0,AS36352 — ColoCrossing (bulletproof),T1078 — Valid Accounts,Initial Access,0.35,S-0201,51.72,CRITICAL
512,Jun 16 21:20:09,2024-06-16 21:20:09,SUCCESSFUL_LOGIN,10.0.1.200,user,sshd,auth-gateway,2661]: Accepted password for user from 10.0.1.200 port 50433 ssh2,Jun 16 21:20:09 auth-gateway sshd[2661]: Accepted password for user from 10.0.1.200 port 50433 ssh2,Local,Internal,0.0,0.0,0.0,AS4134  — ChinaNet,T1078 — Valid Accounts,Initial Access,0.3,S-0198,49.62,CRITICAL
513,Jun 16 21:24:40,2024-06-16 21:24:40,FAILED_LOGIN,10.0.0.12,user,sshd,auth-gateway,24704]: Failed password for user from 10.0.0.12 port 58696 ssh2,Jun 16 21:24:40 auth-gateway sshd[24704]: Failed password for user from 10.0.0.12 port 58696 ssh2,Local,Internal,0.0,0.0,0.0,AS36352 — ColoCrossing (bulletproof),T1110 — Brute Force,Credential Access,0.3,S-0202,52.14,CRITICAL
514,Jun 16 21:29:46,2024-06-16 21:29:46,SUCCESSFUL_LOGIN,10.0.1.200,admin,sshd,web-prod,46000]: Accepted password for admin from 10.0.1.200 port 53761 ssh2,Jun 16 21:29:46 web-prod sshd[46000]: Accepted password for admin from 10.0.1.200 port 53761 ssh2,Local,Internal,0.0,0.0,0.0,AS4134  — ChinaNet,T1078 — Valid Accounts,Initial Access,0.3,S-0198,49.62,CRITICAL
515,Jun 16 21:41:13,2024-06-16 21:41:13,SUCCESSFUL_LOGIN,10.0.1.200,deploy,sshd,auth-gateway,45739]: Accepted password for deploy from 10.0.1.200 port 56000 ssh2,Jun 16 21:41:13 auth-gateway sshd[45739]: Accepted password for deploy from 10.0.1.200 port 56000 ssh2,Local,Internal,0.0,0.0,0.0,AS4134  — ChinaNet,T1078 — Valid Accounts,Initial Access,0.3,S-0198,49.62,CRITICAL
516,Jun 16 21:44:30,2024-06-16 21:44:30,SUCCESSFUL_LOGIN,10.0.0.5,user,sshd,server01,40248]: Accepted password for user from 10.0.0.5 port 30583 ssh2,Jun 16 21:44:30 server01 sshd[40248]: Accepted password for user from 10.0.0.5 port 30583 ssh2,Local,Internal,0.0,0.0,0.25,AS8075  — Microsoft Corp,T1078 — Valid Accounts,Initial Access,0.3,S-0203,47.71,CRITICAL
517,Jun 16 21:49:42,2024-06-16 21:49:42,OTHER,Internal,user,sshd,server01,57874]: pam_unix(sshd:session): session opened for user ubuntu,Jun 16 21:49:42 server01 sshd[57874]: pam_unix(sshd:session): session opened for user ubuntu,Local,Internal,0.0,0.0,0.95,AS0 — Internal,T1059 — Command and Scripting Interpreter,Execution,0.3,S-0204,19.67,MEDIUM
518,Jun 16 21:53:52,2024-06-16 21:53:52,FAILED_LOGIN,192.168.1.55,admin,sshd,web-prod,10737]: Failed password for admin from 192.168.1.55 port 52711 ssh2,Jun 16 21:53:52 web-prod sshd[10737]: Failed password for admin from 192.168.1.55 port 52711 ssh2,North Korea,Pyongyang,39.02,125.75,0.215,AS20473 — Vultr Holdings,T1110 — Brute Force,Credential Access,0.95,S-0205,59.03,CRITICAL
519,Jun 16 21:59:16,2024-06-16 21:59:16,SUCCESSFUL_LOGIN,192.168.1.55,admin,sshd,auth-gateway,13005]: Accepted password for admin from 192.168.1.55 port 43739 ssh2,Jun 16 21:59:16 auth-gateway sshd[13005]: Accepted password for admin from 192.168.1.55 port 43739 ssh2,North Korea,Pyongyang,39.02,125.75,0.215,AS20473 — Vultr Holdings,T1078 — Valid Accounts,Initial Access,0.95,S-0205,59.03,CRITICAL
520,Jun 16 22:05:56,2024-06-16 22:05:56,FAILED_LOGIN,10.0.0.12,admin,sshd,web-prod,19648]: Failed password for admin from 10.0.0.12 port 64444 ssh2,Jun 16 22:05:56 web-prod sshd[19648]: Failed password for admin from 10.0.0.12 port 64444 ssh2,Local,Internal,0.0,0.0,0.0,AS36352 — ColoCrossing (bulletproof),T1110 — Brute Force,Credential Access,0.3,S-0206,52.14,CRITICAL
521,Jun 16 22:11:49,2024-06-16 22:11:49,SUCCESSFUL_LOGIN,10.0.1.200,deploy,sshd,auth-gateway,45725]: Accepted password for deploy from 10.0.1.200 port 40310 ssh2,Jun 16 22:11:49 auth-gateway sshd[45725]: Accepted password for deploy from 10.0.1.200 port 40310 ssh2,Local,Internal,0.0,0.0,0.0,AS4134  — ChinaNet,T1078 — Valid Accounts,Initial Access,0.3,S-0207,49.62,CRITICAL
522,Jun 16 22:12:59,2024-06-16 22:12:59,SUCCESSFUL_LOGIN,10.0.0.5,admin,sshd,auth-gateway,7090]: Accepted password for admin from 10.0.0.5 port 45579 ssh2,Jun 16 22:12:59 auth-gateway sshd[7090]: Accepted password for admin from 10.0.0.5 port 45579 ssh2,Local,Internal,0.0,0.0,0.25,AS8075  — Microsoft Corp,T1078 — Valid Accounts,Initial Access,0.3,S-0203,47.71,CRITICAL
523,Jun 16 22:24:04,2024-06-16 22:24:04,SUCCESSFUL_LOGIN,10.0.0.5,user,sshd,auth-gateway,21807]: Accepted password for user from 10.0.0.5 port 58422 ssh2,Jun 16 22:24:04 auth-gateway sshd[21807]: Accepted password for user from 10.0.0.5 port 58422 ssh2,Local,Internal,0.0,0.0,0.25,AS8075  — Microsoft Corp,T1078 — Valid Accounts,Initial Access,0.3,S-0203,47.71,CRITICAL
524,Jun 16 22:24:06,2024-06-16 22:24:06,FAILED_LOGIN,10.0.1.200,deploy,sshd,auth-gateway,2243]: Failed password for deploy from 10.0.1.200 port 60425 ssh2,Jun 16 22:24:06 auth-gateway sshd[2243]: Failed password for deploy from 10.0.1.200 port 60425 ssh2,Local,Internal,0.0,0.0,0.0,AS4134  — ChinaNet,T1110 — Brute Force,Credential Access,0.3,S-0207,49.62,CRITICAL
525,Jun 16 22:24:56,2024-06-16 22:24:56,SUCCESSFUL_LOGIN,192.168.1.55,deploy,sshd,auth-gateway,16382]: Accepted password for deploy from 192.168.1.55 port 34169 ssh2,Jun 16 22:24:56 auth-gateway sshd[16382]: Accepted password for deploy from 192.168.1.55 port 34169 ssh2,North Korea,Pyongyang,39.02,125.75,0.215,AS20473 — Vultr Holdings,T1078 — Valid Accounts,Initial Access,0.95,S-0205,59.03,CRITICAL
526,Jun 16 22:33:24,2024-06-16 22:33:24,SUCCESSFUL_LOGIN,10.0.1.200,deploy,sshd,auth-gateway,52922]: Accepted password for deploy from 10.0.1.200 port 34807 ssh2,Jun 16 22:33:24 auth-gateway sshd[52922]: Accepted password for deploy from 10.0.1.200 port 34807 ssh2,Local,Internal,0.0,0.0,0.0,AS4134  — ChinaNet,T1078 — Valid Accounts,Initial Access,0.3,S-0207,49.62,CRITICAL
527,Jun 16 22:35:11,2024-06-16 22:35:11,SUCCESSFUL_LOGIN,192.168.1.55,deploy,sshd,web-prod,62378]: Accepted password for deploy from 192.168.1.55 port 50178 ssh2,Jun 16 22:35:11 web-prod sshd[62378]: Accepted password for deploy from 192.168.1.55 port 50178 ssh2,North Korea,Pyongyang,39.02,125.75,0.215,AS20473 — Vultr Holdings,T1078 — Valid Accounts,Initial Access,0.95,S-0205,59.03,CRITICAL
528,Jun 16 22:36:28,2024-06-16 22:36:28,SUCCESSFUL_LOGIN,192.168.1.55,user,sshd,db-primary,43699]: Accepted password for user from 192.168.1.55 port 45352 ssh2,Jun 16 22:36:28 db-primary sshd[43699]: Accepted password for user from 192.168.1.55 port 45352 ssh2,North Korea,Pyongyang,39.02,125.75,0.215,AS20473 — Vultr Holdings,T1078 — Valid Accounts,Initial Access,0.95,S-0205,59.03,CRITICAL
529,Jun 16 22:50:12,2024-06-16 22:50:12,SUCCESSFUL_LOGIN,10.0.0.5,ubuntu,sshd,web-prod,36194]: Accepted password for ubuntu from 10.0.0.5 port 46535 ssh2,Jun 16 22:50:12 web-prod sshd[36194]: Accepted password for ubuntu from 10.0.0.5 port 46535 ssh2,Local,Internal,0.0,0.0,0.25,AS8075  — Microsoft Corp,T1078 — Valid Accounts,Initial Access,0.3,S-0203,47.71,CRITICAL
530,Jun 16 23:07:29,2024-06-16 23:07:29,FAILED_LOGIN,10.0.0.12,deploy,sshd,server01,32202]: Failed password for deploy from 10.0.0.12 port 49460 ssh2,Jun 16 23:07:29 server01 sshd[32202]: Failed password for deploy from 10.0.0.12 port 49460 ssh2,Local,Internal,0.0,0.0,0.0,AS36352 — ColoCrossing (bulletproof),T1110 — Brute Force,Credential Access,0.3,S-0208,52.14,CRITICAL
531,Jun 16 23:08:36,2024-06-16 23:08:36,SUCCESSFUL_LOGIN,192.168.1.101,ubuntu,sshd,db-primary,20583]: Accepted password for ubuntu from 192.168.1.101 port 37290 ssh2,Jun 16 23:08:36 db-primary sshd[20583]: Accepted password for ubuntu from 192.168.1.101 port 37290 ssh2,India,Mumbai,19.08,72.88,0.0,AS36352 — ColoCrossing (bulletproof),T1078 — Valid Accounts,Initial Access,0.35,S-0209,51.72,CRITICAL
532,Jun 16 23:11:45,2024-06-16 23:11:45,SUCCESSFUL_LOGIN,192.168.1.55,user,sshd,auth-gateway,15959]: Accepted password for user from 192.168.1.55 port 33049 ssh2,Jun 16 23:11:45 auth-gateway sshd[15959]: Accepted password for user from 192.168.1.55 port 33049 ssh2,North Korea,Pyongyang,39.02,125.75,0.215,AS20473 — Vultr Holdings,T1078 — Valid Accounts,Initial Access,0.95,S-0210,59.03,CRITICAL
533,Jun 16 23:22:13,2024-06-16 23:22:13,SUCCESSFUL_LOGIN,192.168.1.101,user,sshd,auth-gateway,27877]: Accepted password for user from 192.168.1.101 port 52553 ssh2,Jun 16 23:22:13 auth-gateway sshd[27877]: Accepted password for user from 192.168.1.101 port 52553 ssh2,India,Mumbai,19.08,72.88,0.0,AS36352 — ColoCrossing (bulletproof),T1078 — Valid Accounts,Initial Access,0.35,S-0209,51.72,CRITICAL
